Region,Country,Brand,Model,Type,Seats,Doors,Year,Transmission,Fuel Type,Volume,Coverage
Europe,NLD,Subaru,Impreza,Hatchback,5,5,2006,Manual/ Automatic,Petrol,1290258.00,65
Europe,NLD,Subaru,Legacy,Sedan/ Estate,5,4,2007,Manual/ Automatic,Petrol,947353.00,85
Europe,NLD,Subaru,Outback,SUV,5,5,2013,Automatic,Petrol,2692232.00,66
Europe,NLD,Suzuki,Swift,Hatchback,5,5,2006,Manual/ Automatic,Petrol/ Hybrid,3312186.00,66
Europe,NLD,Suzuki,Ignis,SUV,4,5,2013,Manual/ Automatic,Petrol/ Hybrid,1685069.00,86
Europe,NLD,Suzuki,Vitara,SUV,5,5,2023,Manual/ Automatic,Petrol/ Hybrid,8337078.00,89
Europe,NLD,Tesla,Model 3,Sedan,5,4,2014,Automatic,Electric,3960760.00,76
Europe,NLD,Tesla,Model S,Sedan,5,4,2009,Automatic,Electric,8401853.00,58
Europe,NLD,Tesla,Model X,SUV,7,4,2006,Automatic,Electric,8882782.00,100
Europe,NLD,Tesla,Model Y,SUV,7,4,2009,Automatic,Electric,3508279.00,51
Europe,NLD,Toyota,Aygo,Hatchback,4,5,2013,Manual/ Automatic,Petrol,82195.00,62
Europe,NLD,Toyota,Yaris,Hatchback,5,5,2019,Manual/ Automatic,Petrol/ Hybrid,3824460.00,55
Europe,NLD,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2005,Manual/ Automatic,Petrol/ Hybrid,6286904.00,77
Europe,NLD,Toyota,Camry,Sedan,5,4,2000,Automatic,Petrol/ Hybrid,4984566.00,74
Europe,NLD,Toyota,RAV4,SUV,5,5,2002,Manual/ Automatic,Petrol/ Hybrid,9784207.00,92
Europe,NLD,Toyota,Highlander,SUV,7,4,2019,Automatic,Hybrid,3390305.00,92
Europe,NLD,Toyota,Land Cruiser,SUV,7,4,2002,Automatic,Diesel,1360961.00,82
Europe,NLD,Volkswagen,up!,Hatchback,4,5,2015,Manual,Petrol,4626767.00,75
Europe,NLD,Volkswagen,Polo,Hatchback,5,5,2001,Manual/Auto,Petrol/Diesel,9843904.00,97
Europe,NLD,Volkswagen,Golf,Hatchback,5,5,2018,Manual/Auto,Petrol/Diesel,9064005.00,56
Europe,NLD,Volkswagen,Golf Sportsvan,MPV,5,5,2015,Manual/Auto,Petrol/Diesel,7182850.00,70
Europe,NLD,Volkswagen,T-Cross,SUV,5,5,2017,Manual/Auto,Petrol/Diesel,6769518.00,90
Europe,NLD,Volkswagen,T-Roc,SUV,5,5,2022,Manual/Auto,Petrol/Diesel,192587.00,55
Europe,NLD,Volkswagen,Tiguan,SUV,7,5,2012,Manual/Auto,Petrol/Diesel,4516089.00,76
Europe,NLD,Volkswagen,Tiguan Allspace,SUV,7,5,2021,Manual/Auto,Petrol/Diesel,4817894.00,66
Europe,NLD,Volkswagen,Touareg,SUV,5,5,2014,Auto,Diesel,1808135.00,98
Europe,NLD,Volkswagen,Arteon,Sedan,5,5,2005,Manual/Auto,Petrol/Diesel,7783679.00,82
Europe,NLD,Volkswagen,Passat,Sedan/Station Wagon,5,5,2006,Manual/Auto,Petrol/Diesel,183170.00,68
Europe,NLD,Volkswagen,Passat Variant,Station Wagon,5,5,2008,Manual/Auto,Petrol/Diesel,7528771.00,58
Europe,NLD,Volkswagen,e-up!,Hatchback,4,5,2016,Auto,Electric,2623824.00,96
Europe,NLD,Volkswagen,e-Golf,Hatchback,5,5,2000,Auto,Electric,6650815.00,54
Europe,NLD,Volkswagen,Golf GTE,Hatchback,5,5,2021,Auto,Hybrid,9645744.00,53
Europe,NLD,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2016,Auto,Hybrid,3440031.00,89
Europe,NLD,Volkswagen,Touareg R,SUV,5,5,2018,Auto,Hybrid,93107.00,91
Europe,NLD,Volvo,XC40,SUV,5,5,2006,Manual/Auto,Petrol/Diesel/Hybrid,4776862.00,84
Europe,NLD,Volvo,XC60,SUV,5,5,2015,Auto,Petrol/Diesel/Hybrid,2015136.00,94
Europe,NLD,Volvo,XC90,SUV,7,5,2001,Auto,Petrol/Diesel/Hybrid,6960678.00,81
Europe,NLD,Volvo,V40,Hatchback,5,5,2007,Manual/Auto,Petrol/Diesel,9788585.00,89
Europe,NLD,Volvo,V40 Cross Country,Hatchback,5,5,2020,Manual/Auto,Petrol/Diesel,7349351.00,58
Europe,NLD,Volvo,S60,Sedan,5,4,2001,Auto,Petrol/Hybrid,1019702.00,82
Europe,NLD,Volvo,S90,Sedan,5,4,2001,Auto,Petrol/Hybrid,7587657.00,69
Europe,NLD,Volvo,V60,Station Wagon,5,5,2017,Manual/Auto,Petrol/Diesel/Hybrid,4391896.00,87
Europe,NLD,Volvo,V90,Station Wagon,5,5,2020,Auto,Petrol/Hybrid,2790798.00,60
Europe,NLD,Volvo,V90 Cross Country,Station Wagon,5,5,2020,Auto,Petrol/Hybrid,5278279.00,75
Europe,NLD,Volvo,C40 Recharge,SUV-Coupe,5,5,2017,Auto,Electric,6642881.00,95
Europe,NLD,Volvo,XC40 Recharge,SUV,5,5,2007,Auto,Electric,326161.00,81
Europe,NLD,Volvo,XC60 Recharge,SUV,5,5,2019,Auto,Hybrid/Electric,3764394.00,56
Europe,NLD,Volvo,XC90 Recharge,SUV,7,5,2004,Auto,Hybrid/Electric,1842882.00,92
Europe,NLD,Volvo,S60 Recharge,Sedan,5,4,2002,Auto,Hybrid/Electric,9470099.00,55
Europe,NLD,Volvo,S90 Recharge,Sedan,5,4,2004,Auto,Hybrid/Electric,8952470.00,100
Europe,NLD,Volvo,V60 Recharge,Station Wagon,5,5,2020,Auto,Hybrid/Electric,1629452.00,67
Europe,NLD,Volvo,V90 Recharge,Station Wagon,5,5,2019,Auto,Hybrid/Electric,7643469.00,55
Europe,POL,Audi,A1,Hatchback,4,3,2013,Manual,Gasoline,5340726.00,58
Europe,POL,Audi,A3,Sedan,5,4,2007,Automatic,Gasoline/Diesel,1188395.00,76
Europe,POL,Audi,A4,Sedan,5,4,2020,Automatic,Gasoline/Diesel,2380090.00,96
Europe,POL,Audi,A5,Coupe,4,2,2008,Automatic,Gasoline/Diesel,3610285.00,61
Europe,POL,Audi,A6,Sedan,5,4,2005,Automatic,Gasoline/Diesel,6981917.00,86
Europe,POL,Audi,Q2,SUV,5,5,2015,Automatic,Gasoline/Diesel,3279875.00,59
Europe,POL,Audi,Q3,SUV,5,5,2015,Automatic,Gasoline/Diesel,1406279.00,80
Europe,POL,Audi,Q5,SUV,5,5,2019,Automatic,Gasoline/Diesel,816681.00,88
Europe,POL,Audi,Q7,SUV,7,4,2017,Automatic,Gasoline/Diesel,1346033.00,53
Europe,POL,BMW,1 Series,Hatchback,5,5,2016,Manual,Gasoline/Diesel,8472495.00,68
Europe,POL,BMW,2 Series,Coupe,4,2,2005,Automatic,Gasoline/Diesel,9296182.00,58
Europe,POL,BMW,3 Series,Sedan,5,4,2021,Automatic,Gasoline/Diesel,2288796.00,87
Europe,POL,BMW,4 Series,Coupe,4,2,2023,Automatic,Gasoline/Diesel,2265516.00,55
Europe,POL,BMW,5 Series,Sedan,5,4,2005,Automatic,Gasoline/Diesel,1609974.00,61
Europe,POL,BMW,7 Series,Sedan,5,4,2001,Automatic,Gasoline/Diesel,3262007.00,83
Europe,POL,Ford,Fiesta,Hatchback,5,5,2005,Manual,Gasoline,2825231.00,60
Europe,POL,Ford,Focus,Hatchback,5,5,2009,Automatic,Gasoline/Diesel,4208127.00,65
Europe,POL,Ford,Mondeo,Sedan,5,4,2011,Automatic,Gasoline/Diesel,7252478.00,96
Europe,POL,Ford,Kuga,SUV,5,5,2009,Automatic,Gasoline/Diesel,8322475.00,67
Europe,POL,Mercedes-Benz,A-Class,Hatchback,5,5,2004,Automatic,Gasoline/Diesel,7944610.00,54
Europe,POL,Mercedes-Benz,C-Class,Sedan,5,4,2008,Automatic,Gasoline/Diesel,1196047.00,82
Europe,POL,Mercedes-Benz,E-Class,Sedan,5,4,2010,Automatic,Gasoline/Diesel,3638475.00,85
Europe,POL,Mercedes-Benz,S-Class,Sedan,5,4,2009,Automatic,Gasoline/Diesel,3488493.00,86
Europe,POL,Mercedes-Benz,GLA-Class,SUV,5,5,2019,Automatic,Gasoline/Diesel,2144927.00,76
Europe,POL,Mercedes-Benz,GLC-Class,SUV,5,5,2021,Automatic,Gasoline/Diesel,3758477.00,81
Europe,POL,Opel,Corsa,Hatchback,5,5,2022,Manual,Gasoline/ Diesel,8282446.00,87
Europe,POL,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2023,Manual/ Automatic,Gasoline/ Diesel,6220862.00,64
Europe,POL,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2009,Manual/ Automatic,Gasoline/ Diesel,1041407.00,54
Europe,POL,Peugeot,208,Hatchback,5,3,2008,Manual/ Automatic,Gasoline/ Diesel,2988071.00,52
Europe,POL,Peugeot,308,Hatchback/ Wagon,5,5,2018,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,7043466.00,60
Europe,POL,Peugeot,2008,SUV,5,5,2012,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,2734271.00,94
Europe,POL,Renault,Clio,Hatchback,5,5,2008,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,1863011.00,91
Europe,POL,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2015,Manual/ Automatic,Gasoline/ Diesel,1606656.00,64
Europe,POL,Renault,Captur,SUV,5,5,2014,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,3203356.00,88
Europe,POL,Seat,Ibiza,Hatchback,5,3,2010,Manual/ Automatic,Gasoline/ Natural Gas,7594469.00,66
Europe,POL,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2011,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,3130963.00,96
Europe,POL,Seat,Ateca,SUV,5,5,2014,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,7984670.00,90
Europe,POL,Skoda,Fabia,Hatchback,5,5,2021,Manual,Petrol/ Diesel,1613616.00,68
Europe,POL,Skoda,Octavia,Sedan/ Estate,5,4,2022,Manual/ Automatic,Petrol/ Diesel/ Hybrid,44572.00,93
Europe,POL,Skoda,Superb,Sedan/ Estate,5,4,2010,Manual/ Automatic,Petrol/ Diesel/ Hybrid,5129444.00,96
Europe,POL,Smart,Fortwo,Coupe/ Cabrio,2,2,2005,Automatic,Electric,7487641.00,77
Europe,POL,Smart,Forfour,Hatchback,4,5,2002,Automatic,Electric,3876409.00,72
Europe,POL,Subaru,Impreza,Hatchback,5,5,2010,Manual/ Automatic,Petrol,70023.00,86
Europe,POL,Subaru,Legacy,Sedan/ Estate,5,4,2003,Manual/ Automatic,Petrol,9279861.00,90
Europe,POL,Subaru,Outback,SUV,5,5,2023,Automatic,Petrol,6964746.00,66
Europe,POL,Suzuki,Swift,Hatchback,5,5,2003,Manual/ Automatic,Petrol/ Hybrid,6909906.00,97
Europe,POL,Suzuki,Ignis,SUV,4,5,2000,Manual/ Automatic,Petrol/ Hybrid,7320215.00,56
Europe,POL,Suzuki,Vitara,SUV,5,5,2010,Manual/ Automatic,Petrol/ Hybrid,6793827.00,65
Europe,POL,Tesla,Model 3,Sedan,5,4,2002,Automatic,Electric,3153188.00,99
Europe,POL,Tesla,Model S,Sedan,5,4,2006,Automatic,Electric,3073441.00,76
Europe,POL,Tesla,Model X,SUV,7,4,2021,Automatic,Electric,4790792.00,75
Europe,POL,Tesla,Model Y,SUV,7,4,2001,Automatic,Electric,8651326.00,89
Europe,POL,Toyota,Aygo,Hatchback,4,5,2003,Manual/ Automatic,Petrol,1208299.00,62
Europe,POL,Toyota,Yaris,Hatchback,5,5,2017,Manual/ Automatic,Petrol/ Hybrid,3054152.00,74
Europe,POL,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2017,Manual/ Automatic,Petrol/ Hybrid,7665050.00,78
Europe,POL,Toyota,Camry,Sedan,5,4,2006,Automatic,Petrol/ Hybrid,9020038.00,87
Europe,POL,Toyota,RAV4,SUV,5,5,2008,Manual/ Automatic,Petrol/ Hybrid,9824809.00,72
Europe,POL,Toyota,Highlander,SUV,7,4,2009,Automatic,Hybrid,5062138.00,92
Europe,POL,Toyota,Land Cruiser,SUV,7,4,2018,Automatic,Diesel,5778862.00,74
Europe,POL,Volkswagen,up!,Hatchback,4,5,2014,Manual,Petrol,2874893.00,84
Europe,POL,Volkswagen,Polo,Hatchback,5,5,2011,Manual/Auto,Petrol/Diesel,4847194.00,51
Europe,POL,Volkswagen,Golf,Hatchback,5,5,2017,Manual/Auto,Petrol/Diesel,3059004.00,70
Europe,POL,Volkswagen,Golf Sportsvan,MPV,5,5,2016,Manual/Auto,Petrol/Diesel,5213639.00,74
Europe,POL,Volkswagen,T-Cross,SUV,5,5,2017,Manual/Auto,Petrol/Diesel,3562025.00,52
Europe,POL,Volkswagen,T-Roc,SUV,5,5,2018,Manual/Auto,Petrol/Diesel,3079864.00,55
Europe,POL,Volkswagen,Tiguan,SUV,7,5,2013,Manual/Auto,Petrol/Diesel,4964689.00,72
Europe,POL,Volkswagen,Tiguan Allspace,SUV,7,5,2023,Manual/Auto,Petrol/Diesel,3869577.00,94
Europe,POL,Volkswagen,Touareg,SUV,5,5,2016,Auto,Diesel,2626915.00,88
Europe,POL,Volkswagen,Arteon,Sedan,5,5,2023,Manual/Auto,Petrol/Diesel,1242078.00,81
Europe,POL,Volkswagen,Passat,Sedan/Station Wagon,5,5,2023,Manual/Auto,Petrol/Diesel,3627078.00,93
Europe,POL,Volkswagen,Passat Variant,Station Wagon,5,5,2002,Manual/Auto,Petrol/Diesel,60407.00,64
Europe,POL,Volkswagen,e-up!,Hatchback,4,5,2021,Auto,Electric,5712991.00,89
Europe,POL,Volkswagen,e-Golf,Hatchback,5,5,2021,Auto,Electric,7324775.00,57
Europe,POL,Volkswagen,Golf GTE,Hatchback,5,5,2021,Auto,Hybrid,6485202.00,58
Europe,POL,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2006,Auto,Hybrid,7137616.00,84
Europe,POL,Volkswagen,Touareg R,SUV,5,5,2012,Auto,Hybrid,2667261.00,87
Europe,POL,Volvo,XC40,SUV,5,5,2002,Manual/Auto,Petrol/Diesel/Hybrid,4590435.00,61
Europe,POL,Volvo,XC60,SUV,5,5,2022,Auto,Petrol/Diesel/Hybrid,9515944.00,98
Europe,POL,Volvo,XC90,SUV,7,5,2011,Auto,Petrol/Diesel/Hybrid,1538134.00,86
Europe,POL,Volvo,V40,Hatchback,5,5,2020,Manual/Auto,Petrol/Diesel,3395105.00,69
Europe,POL,Volvo,V40 Cross Country,Hatchback,5,5,2017,Manual/Auto,Petrol/Diesel,7625337.00,62
Europe,POL,Volvo,S60,Sedan,5,4,2001,Auto,Petrol/Hybrid,205831.00,85
Europe,POL,Volvo,S90,Sedan,5,4,2009,Auto,Petrol/Hybrid,5272881.00,73
Europe,POL,Volvo,V60,Station Wagon,5,5,2017,Manual/Auto,Petrol/Diesel/Hybrid,4886860.00,98
Europe,POL,Volvo,V90,Station Wagon,5,5,2012,Auto,Petrol/Hybrid,2221058.00,62
Europe,POL,Volvo,V90 Cross Country,Station Wagon,5,5,2004,Auto,Petrol/Hybrid,7099287.00,75
Europe,POL,Volvo,C40 Recharge,SUV-Coupe,5,5,2006,Auto,Electric,8665421.00,99
Europe,POL,Volvo,XC40 Recharge,SUV,5,5,2000,Auto,Electric,8520425.00,86
Europe,POL,Volvo,XC60 Recharge,SUV,5,5,2010,Auto,Hybrid/Electric,2231188.00,57
Europe,POL,Volvo,XC90 Recharge,SUV,7,5,2009,Auto,Hybrid/Electric,3185564.00,99
Europe,POL,Volvo,S60 Recharge,Sedan,5,4,2005,Auto,Hybrid/Electric,6803382.00,69
Europe,POL,Volvo,S90 Recharge,Sedan,5,4,2022,Auto,Hybrid/Electric,1807178.00,78
Europe,POL,Volvo,V60 Recharge,Station Wagon,5,5,2006,Auto,Hybrid/Electric,9273528.00,51
Europe,POL,Volvo,V90 Recharge,Station Wagon,5,5,2016,Auto,Hybrid/Electric,3226158.00,99
Europe,PRT,Audi,A1,Hatchback,4,3,2008,Manual,Gasoline,8712370.00,53
Europe,PRT,Audi,A3,Sedan,5,4,2013,Automatic,Gasoline/Diesel,6547992.00,95
Europe,PRT,Audi,A4,Sedan,5,4,2018,Automatic,Gasoline/Diesel,6394328.00,57
Europe,PRT,Audi,A5,Coupe,4,2,2019,Automatic,Gasoline/Diesel,5253731.00,94
Europe,PRT,Audi,A6,Sedan,5,4,2019,Automatic,Gasoline/Diesel,7282533.00,57
Europe,PRT,Audi,Q2,SUV,5,5,2016,Automatic,Gasoline/Diesel,3140503.00,56
Europe,PRT,Audi,Q3,SUV,5,5,2021,Automatic,Gasoline/Diesel,7577676.00,88
Europe,PRT,Audi,Q5,SUV,5,5,2017,Automatic,Gasoline/Diesel,5892658.00,60
Europe,PRT,Audi,Q7,SUV,7,4,2014,Automatic,Gasoline/Diesel,1088061.00,84
Europe,PRT,BMW,1 Series,Hatchback,5,5,2001,Manual,Gasoline/Diesel,8262777.00,69
Europe,PRT,BMW,2 Series,Coupe,4,2,2012,Automatic,Gasoline/Diesel,7244621.00,58
Europe,PRT,BMW,3 Series,Sedan,5,4,2001,Automatic,Gasoline/Diesel,9711700.00,83
Europe,PRT,BMW,4 Series,Coupe,4,2,2017,Automatic,Gasoline/Diesel,2459976.00,56
Europe,PRT,BMW,5 Series,Sedan,5,4,2006,Automatic,Gasoline/Diesel,499780.00,53
Europe,PRT,BMW,7 Series,Sedan,5,4,2011,Automatic,Gasoline/Diesel,5878938.00,82
Europe,PRT,Ford,Fiesta,Hatchback,5,5,2014,Manual,Gasoline,7873984.00,69
Europe,PRT,Ford,Focus,Hatchback,5,5,2014,Automatic,Gasoline/Diesel,7880387.00,79
Europe,PRT,Ford,Mondeo,Sedan,5,4,2001,Automatic,Gasoline/Diesel,2159594.00,62
Europe,PRT,Ford,Kuga,SUV,5,5,2013,Automatic,Gasoline/Diesel,8101627.00,53
Europe,PRT,Mercedes-Benz,A-Class,Hatchback,5,5,2005,Automatic,Gasoline/Diesel,7781049.00,52
Europe,PRT,Mercedes-Benz,C-Class,Sedan,5,4,2017,Automatic,Gasoline/Diesel,1265596.00,81
Europe,PRT,Mercedes-Benz,E-Class,Sedan,5,4,2015,Automatic,Gasoline/Diesel,8158661.00,75
Europe,PRT,Mercedes-Benz,S-Class,Sedan,5,4,2021,Automatic,Gasoline/Diesel,3842010.00,67
Europe,PRT,Mercedes-Benz,GLA-Class,SUV,5,5,2021,Automatic,Gasoline/Diesel,5882432.00,54
Europe,PRT,Mercedes-Benz,GLC-Class,SUV,5,5,2021,Automatic,Gasoline/Diesel,2797095.00,57
Europe,PRT,Opel,Corsa,Hatchback,5,5,2014,Manual,Gasoline/ Diesel,4259046.00,99
Europe,PRT,Opel,Astra,Hatchback/ Wagon/ Sedan,5,5,2022,Manual/ Automatic,Gasoline/ Diesel,9520570.00,90
Europe,PRT,Opel,Insignia,Hatchback/ Wagon/ Sedan,5,5,2006,Manual/ Automatic,Gasoline/ Diesel,3447576.00,57
Europe,PRT,Peugeot,208,Hatchback,5,3,2008,Manual/ Automatic,Gasoline/ Diesel,5342596.00,68
Europe,PRT,Peugeot,308,Hatchback/ Wagon,5,5,2022,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,8663045.00,55
Europe,PRT,Peugeot,2008,SUV,5,5,2022,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,5164989.00,94
Europe,PRT,Renault,Clio,Hatchback,5,5,2020,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,5886485.00,84
Europe,PRT,Renault,Megane,Hatchback/ Wagon/ Sedan,5,5,2022,Manual/ Automatic,Gasoline/ Diesel,3268492.00,62
Europe,PRT,Renault,Captur,SUV,5,5,2004,Manual/ Automatic,Gasoline/ Diesel/ Hybrid,2762001.00,53
Europe,PRT,Seat,Ibiza,Hatchback,5,3,2015,Manual/ Automatic,Gasoline/ Natural Gas,6065504.00,54
Europe,PRT,Seat,Leon,Hatchback/ Wagon/ Sedan,5,5,2019,Manual/ Automatic,Gasoline/ Diesel/ Natural Gas,2808681.00,78
Europe,PRT,Seat,Ateca,SUV,5,5,2015,Manual/ Automatic,Gasoline/ Diesel/ Plug-in Hybrid,3344462.00,65
Europe,PRT,Skoda,Fabia,Hatchback,5,5,2001,Manual,Petrol/ Diesel,2220709.00,80
Europe,PRT,Skoda,Octavia,Sedan/ Estate,5,4,2019,Manual/ Automatic,Petrol/ Diesel/ Hybrid,4592216.00,81
Europe,PRT,Skoda,Superb,Sedan/ Estate,5,4,2003,Manual/ Automatic,Petrol/ Diesel/ Hybrid,4379432.00,71
Europe,PRT,Smart,Fortwo,Coupe/ Cabrio,2,2,2014,Automatic,Electric,5428427.00,69
Europe,PRT,Smart,Forfour,Hatchback,4,5,2011,Automatic,Electric,3481259.00,56
Europe,PRT,Subaru,Impreza,Hatchback,5,5,2014,Manual/ Automatic,Petrol,9120333.00,77
Europe,PRT,Subaru,Legacy,Sedan/ Estate,5,4,2009,Manual/ Automatic,Petrol,8445391.00,91
Europe,PRT,Subaru,Outback,SUV,5,5,2007,Automatic,Petrol,6376626.00,63
Europe,PRT,Suzuki,Swift,Hatchback,5,5,2023,Manual/ Automatic,Petrol/ Hybrid,4663767.00,54
Europe,PRT,Suzuki,Ignis,SUV,4,5,2020,Manual/ Automatic,Petrol/ Hybrid,6464838.00,50
Europe,PRT,Suzuki,Vitara,SUV,5,5,2001,Manual/ Automatic,Petrol/ Hybrid,2546184.00,87
Europe,PRT,Tesla,Model 3,Sedan,5,4,2020,Automatic,Electric,4591266.00,86
Europe,PRT,Tesla,Model S,Sedan,5,4,2017,Automatic,Electric,2353083.00,62
Europe,PRT,Tesla,Model X,SUV,7,4,2020,Automatic,Electric,5683059.00,64
Europe,PRT,Tesla,Model Y,SUV,7,4,2001,Automatic,Electric,5180849.00,85
Europe,PRT,Toyota,Aygo,Hatchback,4,5,2011,Manual/ Automatic,Petrol,598361.00,69
Europe,PRT,Toyota,Yaris,Hatchback,5,5,2018,Manual/ Automatic,Petrol/ Hybrid,7830420.00,65
Europe,PRT,Toyota,Corolla,Sedan/ Hatchback/ Estate,5,4,2018,Manual/ Automatic,Petrol/ Hybrid,1760965.00,84
Europe,PRT,Toyota,Camry,Sedan,5,4,2022,Automatic,Petrol/ Hybrid,2639408.00,98
Europe,PRT,Toyota,RAV4,SUV,5,5,2006,Manual/ Automatic,Petrol/ Hybrid,8683296.00,89
Europe,PRT,Toyota,Highlander,SUV,7,4,2012,Automatic,Hybrid,1459638.00,55
Europe,PRT,Toyota,Land Cruiser,SUV,7,4,2008,Automatic,Diesel,7518547.00,70
Europe,PRT,Volkswagen,up!,Hatchback,4,5,2016,Manual,Petrol,4463120.00,71
Europe,PRT,Volkswagen,Polo,Hatchback,5,5,2011,Manual/Auto,Petrol/Diesel,584008.00,89
Europe,PRT,Volkswagen,Golf,Hatchback,5,5,2005,Manual/Auto,Petrol/Diesel,4596488.00,56
Europe,PRT,Volkswagen,Golf Sportsvan,MPV,5,5,2023,Manual/Auto,Petrol/Diesel,8656230.00,91
Europe,PRT,Volkswagen,T-Cross,SUV,5,5,2001,Manual/Auto,Petrol/Diesel,7119613.00,97
Europe,PRT,Volkswagen,T-Roc,SUV,5,5,2021,Manual/Auto,Petrol/Diesel,7013009.00,78
Europe,PRT,Volkswagen,Tiguan,SUV,7,5,2011,Manual/Auto,Petrol/Diesel,420611.00,53
Europe,PRT,Volkswagen,Tiguan Allspace,SUV,7,5,2010,Manual/Auto,Petrol/Diesel,6421800.00,77
Europe,PRT,Volkswagen,Touareg,SUV,5,5,2015,Auto,Diesel,4087260.00,72
Europe,PRT,Volkswagen,Arteon,Sedan,5,5,2003,Manual/Auto,Petrol/Diesel,2696812.00,81
Europe,PRT,Volkswagen,Passat,Sedan/Station Wagon,5,5,2008,Manual/Auto,Petrol/Diesel,8732138.00,95
Europe,PRT,Volkswagen,Passat Variant,Station Wagon,5,5,2019,Manual/Auto,Petrol/Diesel,5509993.00,71
Europe,PRT,Volkswagen,e-up!,Hatchback,4,5,2005,Auto,Electric,927465.00,69
Europe,PRT,Volkswagen,e-Golf,Hatchback,5,5,2023,Auto,Electric,6388988.00,66
Europe,PRT,Volkswagen,Golf GTE,Hatchback,5,5,2017,Auto,Hybrid,1918095.00,71
Europe,PRT,Volkswagen,Passat GTE,Sedan/Station Wagon,5,5,2006,Auto,Hybrid,4856790.00,77
Europe,PRT,Volkswagen,Touareg R,SUV,5,5,2003,Auto,Hybrid,4564026.00,75
Europe,PRT,Volvo,XC40,SUV,5,5,2000,Manual/Auto,Petrol/Diesel/Hybrid,2490619.00,99
Europe,PRT,Volvo,XC60,SUV,5,5,2012,Auto,Petrol/Diesel/Hybrid,3006594.00,92
Europe,PRT,Volvo,XC90,SUV,7,5,2001,Auto,Petrol/Diesel/Hybrid,993268.00,83
Europe,PRT,Volvo,V40,Hatchback,5,5,2020,Manual/Auto,Petrol/Diesel,7321918.00,64
Europe,PRT,Volvo,V40 Cross Country,Hatchback,5,5,2013,Manual/Auto,Petrol/Diesel,2773634.00,94
Europe,PRT,Volvo,S60,Sedan,5,4,2016,Auto,Petrol/Hybrid,3821097.00,99
Europe,PRT,Volvo,S90,Sedan,5,4,2003,Auto,Petrol/Hybrid,1667892.00,68
Europe,PRT,Volvo,V60,Station Wagon,5,5,2005,Manual/Auto,Petrol/Diesel/Hybrid,8937142.00,75
Europe,PRT,Volvo,V90,Station Wagon,5,5,2011,Auto,Petrol/Hybrid,6866951.00,71
Europe,PRT,Volvo,V90 Cross Country,Station Wagon,5,5,2012,Auto,Petrol/Hybrid,1113415.00,77
Europe,PRT,Volvo,C40 Recharge,SUV-Coupe,5,5,2019,Auto,Electric,854326.00,65
Europe,PRT,Volvo,XC40 Recharge,SUV,5,5,2000,Auto,Electric,3275153.00,94
Europe,PRT,Volvo,XC60 Recharge,SUV,5,5,2023,Auto,Hybrid/Electric,5123540.00,62
Europe,PRT,Volvo,XC90 Recharge,SUV,7,5,2016,Auto,Hybrid/Electric,7447853.00,80
Europe,PRT,Volvo,S60 Recharge,Sedan,5,4,2023,Auto,Hybrid/Electric,2407157.00,51
Europe,PRT,Volvo,S90 Recharge,Sedan,5,4,2020,Auto,Hybrid/Electric,7738899.00,53
Europe,PRT,Volvo,V60 Recharge,Station Wagon,5,5,2022,Auto,Hybrid/Electric,6541777.00,81
Europe,PRT,Volvo,V90 Recharge,Station Wagon,5,5,2012,Auto,Hybrid/Electric,7047795.00,87
Europe,ROU,Audi,A1,Hatchback,4,3,2017,Manual,Gasoline,1006005.00,73
Europe,ROU,Audi,A3,Sedan,5,4,2001,Automatic,Gasoline/Diesel,2005961.00,97
Europe,ROU,Audi,A4,Sedan,5,4,2023,Automatic,Gasoline/Diesel,3820784.00,54
Europe,ROU,Audi,A5,Coupe,4,2,2019,Automatic,Gasoline/Diesel,9937014.00,91
Europe,ROU,Audi,A6,Sedan,5,4,2008,Automatic,Gasoline/Diesel,8459734.00,92
Europe,ROU,Audi,Q2,SUV,5,5,2019,Automatic,Gasoline/Diesel,112412.00,52
Europe,ROU,Audi,Q3,SUV,5,5,2012,Automatic,Gasoline/Diesel,4553959.00,79
Europe,ROU,Audi,Q5,SUV,5,5,2000,Automatic,Gasoline/Diesel,6685278.00,73
Europe,ROU,Audi,Q7,SUV,7,4,2006,Automatic,Gasoline/Diesel,6073447.00,64
Europe,ROU,BMW,1 Series,Hatchback,5,5,2023,Manual,Gasoline/Diesel,5621682.00,91
